0.0362319	4.76361e-08	3.41061e-13
0.0359712	4.62807e-08	9.37916e-13
0.0357143	4.49665e-08	4.83169e-13
0.035461	4.37003e-08	8.52651e-13
0.0352113	4.2484e-08	6.82121e-13
0.034965	4.13038e-08	2.27374e-13
0.0347222	4.01626e-08	3.97904e-13
0.0344828	3.90686e-08	6.25278e-13
0.0342466	3.80063e-08	3.12639e-13
0.0340136	3.69757e-08	3.55271e-13
0.0337838	3.59894e-08	1.0516e-12
0.033557	3.50313e-08	7.95808e-13
0.0333333	3.41004e-08	4.83169e-13
0.0331126	3.32076e-08	2.27374e-13
0.0328947	3.23416e-08	2.55795e-13
0.0326797	3.14996e-08	4.54747e-13
0.0324675	3.06894e-08	5.11591e-13
0.0322581	2.9905e-08	8.52651e-14
0.0320513	2.9142e-08	5.68434e-13
0.0318471	2.84053e-08	9.66338e-13
0.0316456	2.76935e-08	7.67386e-13
0.0314465	2.70008e-08	4.12115e-13
0.03125	2.63298e-08	2.71051e-20
0.0310559	2.56827e-08	1.0516e-12
0.0308642	2.50525e-08	5.40012e-13
0.0306748	2.44403e-08	3.69482e-13
0.0304878	2.3851e-08	9.37916e-13
0.030303	2.32768e-08	1.13687e-13
0.0301205	2.27174e-08	8.52651e-13
0.0299401	2.21796e-08	6.82121e-13
0.0297619	2.16555e-08	7.67386e-13
0.0295858	2.11447e-08	9.66338e-13
0.0294118	2.06521e-08	5.40012e-13
0.0292398	2.01729e-08	2.84217e-13
0.0290698	1.97057e-08	1.0516e-12
0.0289017	1.92538e-08	1.7053e-13
0.0287356	1.8815e-08	1.13687e-13
0.0285714	1.8387e-08	5.11591e-13
0.0284091	1.79718e-08	3.69482e-13
0.0282486	1.75694e-08	9.9476e-13
0.0280899	1.71767e-08	9.37916e-13
0.027933	1.67947e-08	4.05009e-13
0.0277778	1.64252e-08	5.11591e-13
0.0276243	1.60643e-08	9.66338e-13
0.0274725	1.57124e-08	4.54747e-13
0.0273224	1.53725e-08	4.12115e-13
0.0271739	1.50405e-08	4.83169e-13
0.027027	1.47161e-08	9.09495e-13
0.0268817	1.44028e-08	1.27898e-12
0.026738	1.40969e-08	8.52651e-13
0.0265957	1.37979e-08	9.9476e-13
0.026455	1.35084e-08	1.19371e-12
0.0263158	1.32262e-08	6.82121e-13
0.026178	1.29502e-08	1.42109e-13
0.0260417	1.26823e-08	7.95808e-13
0.0259067	1.24216e-08	5.11591e-13
0.0257732	1.21666e-08	4.83169e-13
0.025641	1.19184e-08	4.83169e-13
0.0255102	1.16772e-08	1.33582e-12
0.0253807	1.14413e-08	4.83169e-13
0.0252525	1.12111e-08	9.66338e-13
0.0251256	1.09878e-08	1.44951e-12
0.025	1.07692e-08	9.37916e-13
0.0248756	1.05555e-08	1.53477e-12
0.0247525	1.03484e-08	1.36424e-12
0.0246305	1.01458e-08	1.10845e-12
0.0245098	9.94731e-09	5.96856e-13
0.0243902	9.75493e-09	1.42109e-13
0.0242718	9.56676e-09	5.40012e-13
0.0241546	9.38246e-09	6.53699e-13
0.0240385	9.20334e-09	8.52651e-13
0.0239234	9.02843e-09	1.25056e-12
0.0238095	8.85708e-09	5.11591e-13
0.0236967	8.69016e-09	5.11591e-13
0.0235849	8.52745e-09	3.12639e-13
0.0234742	8.36797e-09	7.95808e-13
0.0233645	8.21227e-09	3.69482e-13
0.0232558	8.06071e-09	2.55795e-13
0.0231481	7.91215e-09	5.82645e-13
0.0230415	7.76675e-09	5.61329e-13
0.0229358	7.62547e-09	1.25056e-12
0.0228311	7.4869e-09	3.12639e-13
0.0227273	7.35105e-09	5.25802e-13
0.0226244	7.21918e-09	4.83169e-13
0.0225225	7.08985e-09	2.84217e-14
0.0224215	6.96298e-09	7.10543e-13
0.0223214	6.83958e-09	5.40012e-13
0.0222222	6.71874e-09	5.11591e-13
0.0221239	6.6002e-09	7.95808e-13
0.0220264	6.48461e-09	3.41061e-13
0.0219298	6.37162e-09	5.25802e-13
0.0218341	6.2607e-09	1.33582e-12
0.0217391	6.15238e-09	1.0516e-12
0.021645	6.0466e-09	1.44951e-12
0.0215517	5.94276e-09	1.67688e-12
0.0214592	5.84114e-09	5.96856e-13
0.0213675	5.74202e-09	5.68434e-13
0.0212766	5.64473e-09	8.81073e-13
0.0211864	5.54931e-09	1.13687e-12
0.021097	5.45639e-09	1.67688e-12
0.0210084	5.36513e-09	4.54747e-13
0.0209205	5.27551e-09	1.56319e-12
0.0208333	5.1883e-09	8.52651e-13
0.0207469	5.10263e-09	4.83169e-13
0.0206612	5.01849e-09	6.53699e-13
0.0205761	4.93643e-09	1.44951e-12
0.0204918	4.856e-09	1.39266e-12
0.0204082	4.77693e-09	1.39266e-12
0.0203252	4.6997e-09	1.22213e-12
0.0202429	4.62406e-09	8.81073e-13
0.0201613	4.54973e-09	1.10845e-12
0.0200803	4.47695e-09	5.82645e-13
0.02	4.40581e-09	1.90425e-12
0.0199203	4.33587e-09	1.42109e-13
0.0198413	4.26726e-09	5.11591e-13
0.0197628	4.20027e-09	1.13687e-12
0.019685	4.13441e-09	1.98952e-13
0.0196078	4.06969e-09	5.68434e-13
0.0195312	4.00659e-09	0
0.0194553	3.94451e-09	5.11591e-13
0.0193798	3.88349e-09	2.84217e-13
0.019305	3.82394e-09	5.96856e-13
0.0192308	3.76539e-09	4.54747e-13
0.0191571	3.70784e-09	8.52651e-13
0.019084	3.65155e-09	1.87583e-12
0.0190114	3.59632e-09	7.95808e-13
0.0189394	3.542e-09	1.25056e-12
0.0188679	3.4888e-09	1.7053e-12
0.018797	3.43664e-09	1.98952e-13
0.0187266	3.38531e-09	1.42109e-12
0.0186567	3.33496e-09	1.16529e-12
0.0185874	3.2857e-09	1.64846e-12
0.0185185	3.23722e-09	1.44951e-12
0.0184502	3.18955e-09	1.90425e-12
0.0183824	3.14297e-09	1.3074e-12
0.018315	3.0971e-09	4.83169e-13
0.0182482	3.05195e-09	5.68434e-13
0.0181818	3.00788e-09	1.27898e-12
0.0181159	2.96449e-09	1.25056e-12
0.0180505	2.92176e-09	6.25278e-13
0.0179856	2.87997e-09	1.25056e-12
0.0179211	2.83889e-09	8.81073e-13
0.0178571	2.79844e-09	1.62004e-12
0.0177936	2.75882e-09	4.83169e-13
0.0177305	2.7199e-09	6.6791e-13
0.0176678	2.68156e-09	1.02318e-12
0.0176056	2.64395e-09	7.67386e-13
0.0175439	2.60706e-09	1.7053e-12
0.0174825	2.5707e-09	1.42109e-13
0.0174216	2.53499e-09	1.53477e-12
0.0173611	2.5e-09	1.81899e-12
0.017301	2.46552e-09	3.41061e-13
0.0172414	2.43157e-09	1.64846e-12
0.0171821	2.39837e-09	5.11591e-13
0.0171233	2.36564e-09	1.90425e-12
0.0170648	2.33341e-09	2.01794e-12
0.0170068	2.30187e-09	1.22213e-12
0.0169492	2.27078e-09	3.97904e-13
0.0168919	2.24018e-09	1.87583e-12
0.016835	2.21016e-09	2.01794e-12
0.0167785	2.18062e-09	1.7053e-12
0.0167224	2.15155e-09	1.84741e-12
0.0166667	2.12296e-09	5.40012e-13
0.0166113	2.09492e-09	7.95808e-13
0.0165563	2.06723e-09	2.13163e-12
0.0165017	2.04004e-09	1.19371e-12
0.0164474	2.01335e-09	2.13163e-12
0.0163934	1.98701e-09	1.90425e-12
0.0163399	1.96111e-09	5.68434e-13
0.0162866	1.93572e-09	2.44427e-12
0.0162338	1.91067e-09	1.02318e-12
0.0161812	1.88598e-09	1.27898e-12
0.016129	1.86179e-09	2.33058e-12
0.0160772	1.83795e-09	1.87583e-12
0.0160256	1.8144e-09	1.9611e-12
0.0159744	1.79137e-09	9.66338e-13
0.0159236	1.76865e-09	1.0516e-12
0.015873	1.74621e-09	4.83169e-13
0.0158228	1.72424e-09	1.59162e-12
0.0157729	1.70256e-09	8.81073e-13
0.0157233	1.6812e-09	1.47793e-12
0.015674	1.6602e-09	2.27374e-12
0.015625	1.63956e-09	1.69407e-21
0.0155763	1.61917e-09	1.59162e-12
0.015528	1.59914e-09	7.53175e-13
0.0154799	1.57944e-09	1.64846e-12
0.0154321	1.55998e-09	1.42109e-12
0.0153846	1.54083e-09	5.68434e-13
0.0153374	1.52204e-09	1.33582e-12
0.0152905	1.50348e-09	2.41585e-12
0.0152439	1.48516e-09	1.62004e-12
0.0151976	1.46722e-09	2.33058e-12
0.0151515	1.4495e-09	2.44427e-12
0.0151057	1.43201e-09	2.38742e-12
0.0150602	1.41487e-09	7.53175e-13
0.015015	1.39793e-09	2.84217e-14
0.0149701	1.38121e-09	1.59162e-12
0.0149254	1.36479e-09	7.67386e-13
0.014881	1.34864e-09	1.64846e-12
0.0148368	1.33267e-09	1.73372e-12
0.0147929	1.31695e-09	7.95808e-13
0.0147493	1.30149e-09	1.0516e-12
0.0147059	1.28619e-09	5.68434e-13
0.0146628	1.27115e-09	8.52651e-14
0.0146199	1.25636e-09	2.359e-12
0.0145773	1.24177e-09	2.10321e-12
0.0145349	1.22733e-09	8.10019e-13
0.0144928	1.2132e-09	6.82121e-13
0.0144509	1.19922e-09	2.27374e-13
0.0144092	1.18541e-09	3.69482e-13
0.0143678	1.17186e-09	1.42109e-13
0.0143266	1.15849e-09	2.07478e-12
0.0142857	1.14525e-09	5.40012e-13
0.014245	1.13228e-09	1.73372e-12
0.0142045	1.11945e-09	2.24532e-12
0.0141643	1.10678e-09	7.67386e-13
0.0141243	1.09432e-09	1.9611e-12
0.0140845	1.08206e-09	2.52953e-12
0.0140449	1.06994e-09	9.37916e-13
0.0140056	1.05797e-09	4.83169e-13
0.0139665	1.04622e-09	1.33582e-12
0.0139276	1.03457e-09	2.24532e-12
0.0138889	1.02311e-09	2.27374e-12
0.0138504	1.01185e-09	1.87583e-12
0.0138122	1.00068e-09	1.84741e-12
0.0137741	9.89685e-10	2.55795e-12
0.0137363	9.78852e-10	5.11591e-13
0.0136986	9.6818e-10	2.38742e-12
0.0136612	9.57609e-10	1.33582e-12
0.013624	9.4721e-10	1.47793e-12
0.013587	9.36963e-10	1.39266e-12
0.0135501	9.26811e-10	2.44427e-12
0.0135135	9.16853e-10	2.01794e-12
0.0134771	9.06979e-10	1.10845e-12
0.0134409	8.97282e-10	2.38742e-12
0.0134048	8.87652e-10	9.66338e-13
0.013369	8.78208e-10	1.0516e-12
0.0133333	8.68863e-10	1.53477e-12
0.0132979	8.59638e-10	2.10321e-12
0.0132626	8.50559e-10	1.98952e-12
0.0132275	8.4158e-10	8.59757e-13
0.0131926	8.32744e-10	9.09495e-13
0.0131579	8.23998e-10	2.13163e-12
0.0131234	8.1539e-10	1.64846e-12
0.013089	8.06852e-10	1.98952e-13
0.0130548	7.98486e-10	1.98952e-12
0.0130208	7.90194e-10	1.39266e-12
0.012987	7.81988e-10	1.27898e-12
0.0129534	7.73927e-10	5.96856e-13
0.0129199	7.65958e-10	9.37916e-13
0.0128866	7.58053e-10	4.83169e-13
0.0128535	7.50301e-10	2.27374e-13
0.0128205	7.42622e-10	6.53699e-13
0.0127877	7.35068e-10	1.27898e-12
0.0127551	7.27592e-10	9.9476e-13
0.0127226	7.20182e-10	1.22213e-12
0.0126904	7.12893e-10	1.62004e-12
0.0126582	7.05711e-10	8.52651e-13
0.0126263	6.98588e-10	2.13163e-12
0.0125945	6.91595e-10	1.9611e-12
0.0125628	6.84667e-10	1.09424e-12
0.0125313	6.77823e-10	1.27898e-12
0.0125	6.71066e-10	2.10321e-12
0.0124688	6.64342e-10	2.64322e-12
0.0124378	6.57811e-10	2.67164e-12
0.0124069	6.51256e-10	2.6148e-12
0.0123762	6.44817e-10	2.55795e-12
0.0123457	6.3851e-10	7.10543e-13
0.0123153	6.32213e-10	1.0516e-12
0.012285	6.2604e-10	1.84741e-12
0.0122549	6.199e-10	2.72848e-12
0.0122249	6.13889e-10	1.81899e-12
0.0121951	6.07894e-10	3.15481e-12
0.0121655	6.02009e-10	2.13163e-12
0.0121359	5.96165e-10	1.90425e-12
0.0121065	5.90392e-10	2.04636e-12
0.0120773	5.8473e-10	2.58638e-12
0.0120482	5.79118e-10	1.81899e-12
0.0120192	5.73563e-10	8.81073e-13
0.0119904	5.68044e-10	8.81073e-13
0.0119617	5.62626e-10	2.04636e-12
0.0119332	5.57301e-10	1.50635e-12
0.0119048	5.51979e-10	4.54747e-13
0.0118765	5.46751e-10	1.10845e-12
0.0118483	5.41591e-10	2.89901e-12
0.0118203	5.36494e-10	1.53477e-12
0.0117925	5.3145e-10	3.06954e-12
0.0117647	5.26449e-10	5.96856e-13
0.0117371	5.21534e-10	7.67386e-13
0.0117096	5.16631e-10	1.08002e-12
0.0116822	5.1185e-10	3.04112e-12
0.011655	5.07094e-10	1.39266e-12
0.0116279	5.0238e-10	3.69482e-13
0.0116009	4.97734e-10	3.21165e-12
0.0115741	4.93127e-10	1.93268e-12
0.0115473	4.88598e-10	2.21689e-12
0.0115207	4.84106e-10	1.9611e-12
0.0114943	4.79679e-10	2.04636e-12
0.0114679	4.75283e-10	1.33582e-12
0.0114416	4.70948e-10	2.41585e-12
0.0114155	4.66638e-10	4.26326e-13
0.0113895	4.62391e-10	1.81899e-12
0.0113636	4.58204e-10	1.90425e-12
0.0113379	4.54085e-10	1.16529e-12
0.0113122	4.49955e-10	4.83169e-13
0.0112867	4.45929e-10	8.52651e-13
0.0112613	4.41911e-10	3.55271e-12
0.011236	4.37926e-10	1.0516e-12
0.0112108	4.34041e-10	1.93268e-12
0.0111857	4.30173e-10	2.24532e-12
0.0111607	4.26333e-10	1.73372e-12
0.0111359	4.22516e-10	2.64322e-12
0.0111111	4.18785e-10	5.68434e-13
0.0110865	4.15099e-10	1.87583e-12
0.0110619	4.11408e-10	1.98952e-12
0.0110375	4.07789e-10	1.33582e-12
0.0110132	4.04212e-10	3.18323e-12
0.010989	4.00659e-10	4.54747e-13
0.0109649	3.97159e-10	1.93268e-12
0.0109409	3.93684e-10	2.33058e-12
0.010917	3.90289e-10	1.08002e-12
0.0108932	3.8686e-10	1.0516e-12
0.0108696	3.8351e-10	1.3074e-12
0.010846	3.80182e-10	2.67164e-12
0.0108225	3.769e-10	2.75691e-12
0.0107991	3.73692e-10	2.38742e-12
0.0107759	3.70433e-10	2.92744e-12
0.0107527	3.67278e-10	1.42109e-13
0.0107296	3.64133e-10	1.98952e-12
0.0107066	3.61044e-10	2.58638e-12
0.0106838	3.57937e-10	4.83169e-13
0.010661	3.54893e-10	9.37916e-13
0.0106383	3.51878e-10	2.04636e-12
0.0106157	3.48935e-10	1.23634e-12
0.0105932	3.45979e-10	2.50111e-12
0.0105708	3.43022e-10	2.24532e-12
0.0105485	3.40176e-10	1.20082e-12
0.0105263	3.37307e-10	3.2685e-12
0.0105042	3.34462e-10	4.83169e-13
0.0104822	3.31685e-10	2.75691e-12
0.0104603	3.2888e-10	1.62004e-12
0.0104384	3.2615e-10	1.25056e-12
0.0104167	3.23438e-10	1.73372e-12
0.010395	3.20784e-10	1.47793e-12
0.0103734	3.18107e-10	5.11591e-13
0.010352	3.15482e-10	3.55271e-12
0.0103306	3.12896e-10	1.90425e-12
0.0103093	3.10304e-10	5.40012e-13
0.0102881	3.07742e-10	1.50635e-12
0.0102669	3.05261e-10	1.39266e-12
0.0102459	3.02769e-10	2.47269e-12
0.0102249	3.00295e-10	1.27898e-12
0.0102041	2.97807e-10	2.38742e-12
0.0101833	2.95425e-10	7.10543e-13
0.0101626	2.93033e-10	2.70006e-12
0.010142	2.90619e-10	1.50635e-12
0.0101215	2.88311e-10	2.21689e-12
0.010101	2.85955e-10	1.64846e-12
0.0100806	2.83687e-10	1.59162e-12
0.0100604	2.81412e-10	2.64322e-12
0.0100402	2.79148e-10	1.84741e-12
0.01002	2.76914e-10	1.73372e-12
0.01	2.74668e-10	3.24007e-12
0.00998004	2.72521e-10	3.29692e-12
0.00996016	2.7034e-10	3.86535e-12
0.00994036	2.68201e-10	3.12639e-13
0.00992063	2.66066e-10	3.52429e-12
0.00990099	2.63974e-10	1.42109e-13
0.00988142	2.61908e-10	2.50111e-12
0.00986193	2.59812e-10	2.52953e-12
0.00984252	2.57783e-10	3.75167e-12
0.00982318	2.55788e-10	2.41585e-12
0.00980392	2.53756e-10	5.68434e-13
0.00978474	2.51799e-10	1.59162e-12
0.00976562	2.49819e-10	0
0.00974659	2.47862e-10	1.67688e-12
0.00972763	2.45944e-10	5.40012e-13
0.00970874	2.44046e-10	4.03588e-12
0.00968992	2.42164e-10	3.95062e-12
0.00967118	2.40316e-10	1.67688e-12
0.00965251	2.38427e-10	1.9611e-12
0.00963391	2.36593e-10	2.07478e-12
0.00961538	2.34781e-10	3.52429e-12
0.00959693	2.33003e-10	7.67386e-13
0.00957854	2.31196e-10	2.04636e-12
0.00956023	2.29428e-10	1.33582e-12
0.00954198	2.27727e-10	3.32534e-12
0.00952381	2.25956e-10	5.11591e-13
0.0095057	2.24266e-10	2.04636e-12
0.00948767	2.22532e-10	1.20792e-12
0.0094697	2.20852e-10	1.53477e-12
0.0094518	2.19196e-10	2.07478e-12
0.00943396	2.17582e-10	2.38742e-12
0.0094162	2.15911e-10	1.87583e-12
0.0093985	2.14305e-10	2.27374e-13
0.00938086	2.12709e-10	3.58114e-12
0.0093633	2.11086e-10	2.87059e-12
0.00934579	2.09537e-10	2.52953e-12
0.00932836	2.07988e-10	1.67688e-12
0.00931099	2.06411e-10	3.38218e-12
0.00929368	2.04918e-10	1.24345e-12
0.00927644	2.0336e-10	2.72848e-12
0.00925926	2.01853e-10	1.42109e-12
0.00924214	2.00357e-10	1.73372e-12
0.00922509	1.98938e-10	1.39266e-12
0.0092081	1.97467e-10	2.81375e-12
0.00919118	1.96015e-10	3.04112e-12
0.00917431	1.9458e-10	1.67688e-12
0.00915751	1.93133e-10	5.40012e-13
0.00914077	1.91726e-10	4.12115e-12
0.00912409	1.90324e-10	6.25278e-13
0.00910747	1.88971e-10	1.42109e-12
0.00909091	1.87597e-10	1.59162e-12
0.00907441	1.86207e-10	3.2685e-12
0.00905797	1.84859e-10	3.21165e-12
0.00904159	1.83535e-10	4.17799e-12
0.00902527	1.82228e-10	2.10321e-12
0.00900901	1.80886e-10	2.84217e-12
0.00899281	1.79625e-10	2.67164e-12
0.00897666	1.78336e-10	2.07478e-12
0.00896057	1.77061e-10	2.27374e-12
0.00894454	1.75767e-10	8.81073e-13
0.00892857	1.74553e-10	1.39266e-12
0.00891266	1.73283e-10	1.90425e-12
0.0088968	1.72066e-10	4.00746e-12
0.00888099	1.70815e-10	1.47793e-12
0.00886525	1.69618e-10	2.18847e-12
0.00884956	1.68401e-10	1.40687e-12
0.00883392	1.67255e-10	1.10845e-12
0.00881834	1.66081e-10	2.87059e-12
0.00880282	1.64911e-10	3.72324e-12
0.00878735	1.63755e-10	3.75167e-12
0.00877193	1.62569e-10	1.3074e-12
0.00875657	1.6146e-10	4.43379e-12
0.00874126	1.60333e-10	4.40536e-12
0.008726	1.59228e-10	2.24532e-12
0.0087108	1.58085e-10	2.98428e-12
0.00869565	1.56993e-10	3.72324e-12
0.00868056	1.55893e-10	3.49587e-12
0.00866551	1.54825e-10	3.35376e-12
0.00865052	1.5378e-10	3.55271e-13
0.00863558	1.52733e-10	1.59162e-12
0.00862069	1.51686e-10	3.12639e-12
0.00860585	1.50614e-10	4.54747e-13
0.00859107	1.49577e-10	5.96856e-13
0.00857633	1.48539e-10	1.42109e-12
0.00856164	1.47576e-10	1.4424e-12
0.00854701	1.46531e-10	5.11591e-13
0.00853242	1.45512e-10	3.58114e-12
0.00851789	1.44525e-10	1.81899e-12
0.0085034	1.4355e-10	2.75691e-12
0.00848896	1.42589e-10	4.14957e-12
0.00847458	1.41626e-10	4.29168e-12
0.00846024	1.40691e-10	3.49587e-12
0.00844595	1.39757e-10	2.75691e-12
0.0084317	1.38807e-10	3.43903e-12
0.00841751	1.37824e-10	1.4424e-12
0.00840336	1.3692e-10	5.96856e-13
0.00838926	1.35988e-10	1.73372e-12
0.00837521	1.35103e-10	4.77485e-12
0.0083612	1.34229e-10	2.72848e-12
0.00834725	1.33296e-10	4.09273e-12
0.00833333	1.3241e-10	4.29168e-12
0.00831947	1.31537e-10	8.52651e-14
0.00830565	1.30661e-10	1.93268e-12
0.00829187	1.29785e-10	2.75691e-12
0.00827815	1.28976e-10	1.53477e-12
0.00826446	1.28121e-10	1.42109e-12
0.00825083	1.27271e-10	2.87059e-12
0.00823723	1.26436e-10	3.32534e-12
0.00822368	1.25551e-10	1.53477e-12
0.00821018	1.24751e-10	2.18847e-12
0.00819672	1.23915e-10	2.07478e-12
0.00818331	1.23118e-10	7.95808e-13
0.00816993	1.22322e-10	5.40012e-13
0.00815661	1.21563e-10	3.58114e-12
0.00814332	1.20707e-10	1.62004e-12
0.00813008	1.19979e-10	2.10321e-12
0.00811688	1.19164e-10	2.6148e-12
0.00810373	1.18397e-10	2.50111e-12
0.00809061	1.17666e-10	3.58114e-12
0.00807754	1.16877e-10	2.24532e-12
0.00806452	1.16171e-10	1.62004e-12
0.00805153	1.154e-10	5.96856e-13
0.00803859	1.1462e-10	3.49587e-12
0.00802568	1.13931e-10	9.09495e-13
0.00801282	1.13212e-10	1.45661e-12
0.008	1.12464e-10	1.42109e-13
0.00798722	1.11761e-10	9.37916e-13
0.00797448	1.10996e-10	1.61293e-12
0.00796178	1.10346e-10	3.97904e-12
0.00794913	1.09639e-10	2.6148e-12
0.00793651	1.08921e-10	5.11591e-13
0.00792393	1.0828e-10	1.65556e-12
0.00791139	1.07535e-10	3.43903e-12
0.00789889	1.06856e-10	1.81899e-12
0.00788644	1.0619e-10	4.00746e-12
0.00787402	1.05535e-10	2.84217e-13
0.00786164	1.04901e-10	1.93268e-12
0.00784929	1.04244e-10	1.90425e-12
0.00783699	1.03601e-10	1.59162e-12
0.00782473	1.02888e-10	2.95586e-12
0.0078125	1.02278e-10	1.05879e-22
0.00780031	1.0162e-10	3.43903e-12
0.00778816	1.01028e-10	1.93268e-12
0.00777605	1.00391e-10	3.69482e-13
0.00776398	9.97489e-11	2.78533e-12
0.00775194	9.91475e-11	3.41061e-13
0.00773994	9.85537e-11	3.49587e-12
0.00772798	9.7902e-11	4.14957e-12
0.00771605	9.72967e-11	1.53477e-12
0.00770416	9.67444e-11	1.64846e-12
